"store_number","name","latitude","longitude","full_address","address","city","state","zipcode","county","phone","hours","url","provider","updated_date","country","status","directions","stock_ticker"
"32","Branson Store","36.639045","-93.259769","2050 W 76 Country Blvd, Branson, MO, 65616","2050 W 76 Country Blvd","Branson","MO","65616","Taney","417-334-5005","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/32","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/2050+W+76+Country+Blvd,+Branson,+MO,+65616,+USA/","WMT:NYSE"
"4381","Branson Supercenter","36.670219","-93.229928","1101 Branson Hills Pkwy, Branson, MO, 65616","1101 Branson Hills Pkwy","Branson","MO","65616","Taney","417-334-2137","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/4381","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1101+Branson+Hills+Pkwy,+Branson,+MO,+65616,+USA/","WMT:NYSE"
"489","Hammond Supercenter","30.501713","-90.494371","2799 W Thomas St, Hammond, LA, 70401","2799 W Thomas St","Hammond","LA","70401","Tangipahoa Parish","985-345-8876","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/489","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/2799+W+Thomas+St,+Hammond,+LA,+70401,+USA/","WMT:NYSE"
"3616","Amite Supercenter","30.729012","-90.529634","1200 W Oak St, Amite, LA, 70422","1200 W Oak St","Amite","LA","70422","Tangipahoa Parish","985-748-7707","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/3616","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1200+W+Oak+St,+Amite,+LA,+70422,+USA/","WMT:NYSE"
"4129","Ponchatoula Supercenter","30.443733","-90.453331","1331 Hwy 51, Ponchatoula, LA, 70454","1331 Hwy 51","Ponchatoula","LA","70454","Tangipahoa Parish","985-467-8046","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/4129","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1331+Hwy+51,+Ponchatoula,+LA,+70454,+USA/","WMT:NYSE"
"873","Taos Store","36.38752","-105.586256","926 Paseo Del Pueblo Sur, Taos, NM, 87571","926 Paseo Del Pueblo Sur","Taos","NM","87571","Taos","575-758-1136","sunday :- 07:00 - 22:00 | monday :- 07:00 - 22:00 | tuesday :- 07:00 - 22:00 | wednesday :- 07:00 - 22:00 | thursday :- 07:00 - 22:00 | friday :- 07:00 - 22:00 | saturday :- 07:00 - 22:00","http://www.walmart.com/store/873","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/926+Paseo+Del+Pueblo+Sur,+Taos,+NM,+87571,+USA/","WMT:NYSE"
"3419","Fort Worth Neighborhood Market","32.703367","-97.428115","6756 W Vickery Blvd, Fort Worth, TX, 76116","6756 W Vickery Blvd","Fort Worth","TX","76116","Tarrant","817-732-2130","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/3419","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/6756+W+Vickery+Blvd,+Fort+Worth,+TX,+76116,+USA/","WMT:NYSE"
"6578","Richland Hills Neighborhood Market","32.813637","-97.239326","6604 Blvd26, Fort Worth, TX, 76118","6604 Blvd26","Fort Worth","TX","76118","Tarrant","682-757-9057","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/6578","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/6604+Blvd26,+Fort+Worth,+TX,+76118,+USA/","WMT:NYSE"
"284","Mansfield Supercenter","32.576044","-97.130022","930 N Walnut Creek Dr Ste 800, Mansfield, TX, 76063","930 N Walnut Creek Dr Ste 800","Mansfield","TX","76063","Tarrant","817-473-1189","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/284","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/930+N+Walnut+Creek+Dr+Ste+800,+Mansfield,+TX,+76063,+USA/","WMT:NYSE"
"2979","Fort Worth Neighborhood Market","32.875115","-97.270599","7401 Park Vista Blvd, Fort Worth, TX, 76137","7401 Park Vista Blvd","Fort Worth","TX","76137","Tarrant","817-605-0416","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/2979","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/7401+Park+Vista+Blvd,+Fort+Worth,+TX,+76137,+USA/","WMT:NYSE"
"2397","Mansfield Neighborhood Market","32.605196","-97.116576","2951 Matlock Rd, Mansfield, TX, 76063","2951 Matlock Rd","Mansfield","TX","76063","Tarrant","817-453-5616","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/2397","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/2951+Matlock+Rd,+Mansfield,+TX,+76063,+USA/","WMT:NYSE"
"2980","Fort Worth Supercenter","32.895003","-97.286601","8520 N Beach St, Keller, TX, 76244","8520 N Beach St","Keller","TX","76244","Tarrant","817-514-9793","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/2980","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/8520+N+Beach+St,+Keller,+TX,+76244,+USA/","WMT:NYSE"
"2977","Arlington Neighborhood Market","32.645794","-97.1176","735 W Sublett Rd, Arlington, TX, 76017","735 W Sublett Rd","Arlington","TX","76017","Tarrant","817-557-8001","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/2977","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/735+W+Sublett+Rd,+Arlington,+TX,+76017,+USA/","WMT:NYSE"
"3135","Fort Worth Neighborhood Market","32.704578","-97.332211","717 W Berry St, Fort Worth, TX, 76110","717 W Berry St","Fort Worth","TX","76110","Tarrant","817-840-0262","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/3135","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/717+W+Berry+St,+Fort+Worth,+TX,+76110,+USA/","WMT:NYSE"
"3274","North Richland Hills Supercenter","32.906238","-97.189608","9101 N Tarrant Pkwy, North Richland Hills, TX, 76182","9101 N Tarrant Pkwy","North Richland Hills","TX","76182","Tarrant","817-605-1717","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/3274","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/9101+N+Tarrant+Pkwy,+North+Richland+Hills,+TX,+76182,+USA/","WMT:NYSE"
"266","Grapevine Supercenter","32.930782","-97.1017","1601 W State Highway 114, Grapevine, TX, 76051","1601 W State Highway 114","Grapevine","TX","76051","Tarrant","817-421-4770","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/266","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1601+W+State+Highway+114,+Grapevine,+TX,+76051,+USA/","WMT:NYSE"
"5359","Azle Supercenter","32.904316","-97.546277","721 Boyd Rd, Azle, TX, 76020","721 Boyd Rd","Azle","TX","76020","Tarrant","817-270-5716","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/5359","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/721+Boyd+Rd,+Azle,+TX,+76020,+USA/","WMT:NYSE"
"7251","Fort Worth Neighborhood Market","32.629821","-97.407583","7800 Summer Creek Dr, Fort Worth, TX, 76123","7800 Summer Creek Dr","Fort Worth","TX","76123","Tarrant","682-312-1994","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/7251","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/7800+Summer+Creek+Dr,+Fort+Worth,+TX,+76123,+USA/","WMT:NYSE"
"5312","Fort Worth Supercenter","32.774685","-97.292334","3851 Airport Fwy, Fort Worth, TX, 76111","3851 Airport Fwy","Fort Worth","TX","76111","Tarrant","817-759-2047","sunday :- 07:00 - 22:00 | monday :- 07:00 - 22:00 | tuesday :- 07:00 - 22:00 | wednesday :- 07:00 - 22:00 | thursday :- 07:00 - 22:00 | friday :- 07:00 - 22:00 | saturday :- 07:00 - 22:00","http://www.walmart.com/store/5312","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/3851+Airport+Fwy,+Fort+Worth,+TX,+76111,+USA/","WMT:NYSE"
"5614","Colleyville Neighborhood Market","32.882306","-97.15712","4904 Colleyville Blvd, Colleyville, TX, 76034","4904 Colleyville Blvd","Colleyville","TX","76034","Tarrant","817-770-8334","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/5614","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/4904+Colleyville+Blvd,+Colleyville,+TX,+76034,+USA/","WMT:NYSE"
"3043","Fort Worth Neighborhood Market","32.913081","-97.288509","4536 Heritage Trace Parkway, Keller, TX, 76244","4536 Heritage Trace Parkway","Keller","TX","76244","Tarrant","817-898-6071","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/3043","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/4536+Heritage+Trace+Parkway,+Keller,+TX,+76244,+USA/","WMT:NYSE"
"717","Lake Worth Gas Station","32.81055","-97.42655","6364 Lake Worth Blvd, Fort Worth, TX, 76135","6364 Lake Worth Blvd","Fort Worth","TX","76135","Tarrant","817-237-8580","sunday :- 06:00 - 23:00 | monday :- 06:00 - 23:00 | tuesday :- 06:00 - 23:00 | wednesday :- 06:00 - 23:00 | thursday :- 06:00 - 23:00 | friday :- 06:00 - 23:00 | saturday :- 06:00 - 23:00","http://www.walmart.com/store/717","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/6364+Lake+Worth+Blvd,+Fort+Worth,+TX,+76135,+USA/","WMT:NYSE"
"2466","Arlington Gas Station","32.668592","-97.131841","4851 S Cooper Street, Arlington, TX, 76017","4851 S Cooper Street","Arlington","TX","76017","Tarrant","817-472-9901","sunday :- 06:00 - 22:00 | monday :- 06:00 - 22:00 | tuesday :- 06:00 - 22:00 | wednesday :- 06:00 - 22:00 | thursday :- 06:00 - 22:00 | friday :- 06:00 - 22:00 | saturday :- 06:00 - 22:00","http://www.walmart.com/store/2466","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/4851+S+Cooper+Street,+Arlington,+TX,+76017,+USA/","WMT:NYSE"
"3631","Crowley Supercenter","32.5770666","-97.3388787","1221 Fm 1187, Crowley, TX, 76036","1221 Fm 1187","Crowley","TX","76036","Tarrant","682-233-7834","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/3631","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1221+Fm+1187,+Crowley,+TX,+76036,+USA/","WMT:NYSE"
"2981","Keller Neighborhood Market","32.893352","-97.240005","2130 Rufe Snow Dr, Keller, TX, 76248","2130 Rufe Snow Dr","Keller","TX","76248","Tarrant","817-427-0413","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/2981","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/2130+Rufe+Snow+Dr,+Keller,+TX,+76248,+USA/","WMT:NYSE"
"3773","Fort Worth Supercenter","32.765568","-97.484281","9500 Clifford St, Fort Worth, TX, 76108","9500 Clifford St","Fort Worth","TX","76108","Tarrant","817-367-0042","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/3773","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/9500+Clifford+St,+Fort+Worth,+TX,+76108,+USA/","WMT:NYSE"
"972","Lake Worth Supercenter","32.812396","-97.426058","6360 Lake Worth Blvd, Fort Worth, TX, 76135","6360 Lake Worth Blvd","Fort Worth","TX","76135","Tarrant","817-237-0400","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/972","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/6360+Lake+Worth+Blvd,+Fort+Worth,+TX,+76135,+USA/","WMT:NYSE"
"3284","Arlington Supercenter","32.666757","-97.209309","4800 Us 287 Highway, Arlington, TX, 76017","4800 Us 287 Highway","Arlington","TX","76017","Tarrant","817-563-1005","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/3284","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/4800+Us+287+Highway,+Arlington,+TX,+76017,+USA/","WMT:NYSE"
"3870","Arlington Neighborhood Market","32.659469","-97.165234","5401 Park Springs Blvd, Arlington, TX, 76017","5401 Park Springs Blvd","Arlington","TX","76017","Tarrant","817-466-8217","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/3870","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/5401+Park+Springs+Blvd,+Arlington,+TX,+76017,+USA/","WMT:NYSE"
"590","Fort Worth Supercenter","32.664652","-97.405728","6300 Oakmont Blvd, Fort Worth, TX, 76132","6300 Oakmont Blvd","Fort Worth","TX","76132","Tarrant","817-263-4065","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/590","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/6300+Oakmont+Blvd,+Fort+Worth,+TX,+76132,+USA/","WMT:NYSE"
"245","Crowley Gas Station","32.576633","-97.336527","1301 E Fm 1187, Crowley, TX, 76036","1301 E Fm 1187","Crowley","TX","76036","Tarrant","817-297-4133","sunday :- 06:00 - 22:00 | monday :- 06:00 - 22:00 | tuesday :- 06:00 - 22:00 | wednesday :- 06:00 - 22:00 | thursday :- 06:00 - 22:00 | friday :- 06:00 - 22:00 | saturday :- 06:00 - 22:00","http://www.walmart.com/store/245","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1301+E+Fm+1187,+Crowley,+TX,+76036,+USA/","WMT:NYSE"
"2978","Fort Worth Supercenter","32.636656","-97.367246","7451 Mccart Ave, Fort Worth, TX, 76133","7451 Mccart Ave","Fort Worth","TX","76133","Tarrant","817-361-6032","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/2978","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/7451+Mccart+Ave,+Fort+Worth,+TX,+76133,+USA/","WMT:NYSE"
"807","North Richland Hills Supercenter","32.842692","-97.24635","6401 Ne Loop 820, North Richland Hills, TX, 76180","6401 Ne Loop 820","North Richland Hills","TX","76180","Tarrant","817-577-2100","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/807","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/6401+Ne+Loop+820,+North+Richland+Hills,+TX,+76180,+USA/","WMT:NYSE"
"940","Westworth Village Supercenter","32.75506","-97.433801","6770 Westworth Blvd, Fort Worth, TX, 76114","6770 Westworth Blvd","Fort Worth","TX","76114","Tarrant","817-570-9538","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/940","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/6770+Westworth+Blvd,+Fort+Worth,+TX,+76114,+USA/","WMT:NYSE"
"5416","Arlington Supercenter","32.750915","-97.095455","915 E Randol MIll Rd, Arlington, TX, 76011","915 E Randol MIll Rd","Arlington","TX","76011","Tarrant","817-274-1040","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/5416","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/915+E+Randol+MIll+Rd,+Arlington,+TX,+76011,+USA/","WMT:NYSE"
"7347","Hurst Neighborhood Market","32.824755","-97.184848","720 W Pipeline Rd, Hurst, TX, 76053","720 W Pipeline Rd","Hurst","TX","76053","Tarrant","817-799-3526","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/7347","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/720+W+Pipeline+Rd,+Hurst,+TX,+76053,+USA/","WMT:NYSE"
"3594","Pantego Neighborhood Market","32.708505","-97.150711","2610 W Pioneer Pkwy, Arlington, TX, 76013","2610 W Pioneer Pkwy","Arlington","TX","76013","Tarrant","817-303-4468","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/3594","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/2610+W+Pioneer+Pkwy,+Arlington,+TX,+76013,+USA/","WMT:NYSE"
"5764","Fort Worth Supercenter","32.967481","-97.411356","2401 Avondale Haslet Rd, Haslet, TX, 76052","2401 Avondale Haslet Rd","Haslet","TX","76052","Tarrant","817-302-1724","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/5764","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/2401+Avondale+Haslet+Rd,+Haslet,+TX,+76052,+USA/","WMT:NYSE"
"5080","Hurst Supercenter","32.847239","-97.183744","1732 Precinct Line Rd, Hurst, TX, 76054","1732 Precinct Line Rd","Hurst","TX","76054","Tarrant","817-503-7152","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/5080","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1732+Precinct+Line+Rd,+Hurst,+TX,+76054,+USA/","WMT:NYSE"
"5316","Saginaw Supercenter","32.882514","-97.386969","1401 N Saginaw Blvd, Fort Worth, TX, 76179","1401 N Saginaw Blvd","Fort Worth","TX","76179","Tarrant","817-306-1468","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/5316","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/1401+N+Saginaw+Blvd,+Fort+Worth,+TX,+76179,+USA/","WMT:NYSE"
"4165","Fort Worth Supercenter","32.7819626","-97.3809364","2245 Jacksboro Hwy, Fort Worth, TX, 76114","2245 Jacksboro Hwy","Fort Worth","TX","76114","Tarrant","817-569-6238","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 06:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 06:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/4165","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/2245+Jacksboro+Hwy,+Fort+Worth,+TX,+76114,+USA/","WMT:NYSE"
"3044","Fort Worth Supercenter","32.71078","-97.283333","2900 Renaissance Square, Fort Worth, TX, 76105","2900 Renaissance Square","Fort Worth","TX","76105","Tarrant","817-900-1909","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 06:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/3044","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/2900+Renaissance+Square,+Fort+Worth,+TX,+76105,+USA/","WMT:NYSE"
"3392","Bedford Neighborhood Market","32.843458","-97.132125","2108 Bedford Rd, Bedford, TX, 76021","2108 Bedford Rd","Bedford","TX","76021","Tarrant","817-283-9841","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/3392","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/2108+Bedford+Rd,+Bedford,+TX,+76021,+USA/","WMT:NYSE"
"2834","Fort Worth Supercenter","32.930722","-97.269646","5336 Golden Triangle Boulevard, Keller, TX, 76244","5336 Golden Triangle Boulevard","Keller","TX","76244","Tarrant","817-898-6122","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/2834","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/5336+Golden+Triangle+Boulevard,+Keller,+TX,+76244,+USA/","WMT:NYSE"
"1801","Arlington Supercenter","32.66855","-97.131791","4801 S Cooper St, Arlington, TX, 76017","4801 S Cooper St","Arlington","TX","76017","Tarrant","817-465-1000","sunday :- 07:00 - 23:00 | monday :- 07:00 - 23:00 | tuesday :- 07:00 - 23:00 | wednesday :- 07:00 - 23:00 | thursday :- 07:00 - 23:00 | friday :- 07:00 - 23:00 | saturday :- 07:00 - 23:00","http://www.walmart.com/store/1801","Walmart","2021-03-15","USA","Open","https://www.google.com/maps/dir/Current+Location/4801+S+Cooper+St,+Arlington,+TX,+76017,+USA/","WMT:NYSE"
